text,label
러닝타임내내 영화보면서 기분 을좋지않게한다분위기가 그렇고 ..나름 인상적인 영화가 될가능성이 잇엇는데 감독의 부족함이 크게 부각되어 감독이 이정도밖에 못뽑아낸다는걸 스스로가 입증하고 마지막이라고 넣은결말은 굉장히 독창성결여에 그냥더럽게 비춰집니다,부정
그냥 쓰레기.,부정
폭력은 싫지만 형제애에 울었네요..,긍정
이건 사람이 보는 영화가 아니에요... 등급외 유해물,부정
본격 여성 헬스영화,부정
재미도 없고 공감도 안되고...이거 만든 의도가??김독 머리속이 궁금하다,부정
디카랑 복사기는 뭐냐??,부정
푹빠져봤습니다 배경은 전쟁영화지만 전쟁장면이 많지않습니다 레닌그라드의전투상황 또 전쟁에선보통 남자의우정을 다루기마련인데 여자의 우정의리와 배고픔을 견뎌내는 내용입니다 정말여운이남고 재밌습니다,긍정
뜬금없음.,부정
별로다 별로야 별로라구,부정
아련하고 순수한 사랑 이야기ㅎ,긍정
된장이라는 소재로 이렇게 풀어낼 수 도 있구나 생각했다로맨스라서 아쉽긴 했지만 그래두 귀여운 면을 또 볼 수 있어서 너무 좋았다 ㅋㅋ갠소해야징,긍정
ㅋㅋㅋ 10점 준 사람들 뭔말하는지도 모르겠다. 알바 냄새 풀풀. 2014년에 우리나라에 저런 늙은 갸루상이 있을까 싶던데.(차마 볼수가 없어서 넘김) 에로영화인데 비주얼이 좀 많이 부족했음.,부정
ㅋ 요즘 금요일이 무척이나 기다려진답니다보고또봐도 넘잼있으요 ~~^^몬스타 화이팅 !!!,긍정
앞으로의 수호지 시리즈도 기대됨ㅋㅋ,긍정
한국식 제목 죽인다 원투드리,부정
소재는좋으나 영화는별로다. 여기는 영화평점을주는곳이지 한길수를평하는곳이아니다.,부정
중학생때 본영화인데..25살먹은 아직까지 잊혀지지않는 명작^^,긍정
솔직히이상우는아니였음갑자기조연이갑툭튀?ㅋㅋ재하가주인공인데이상해졌음ㅡㅡ,부정
"그래, 나도 당신 '예술' 하는 거 안다.",부정
최고의 드라마,긍정
욕질하고 여자패고 폭력휘드르는게 수작이라고 ? 이런걸 영화라고 만든것들도 참,부정
실어 이겟개미이스면 난 영화볼수모르냐보다,부정
요즘 다시 보고있는데도 정말 잼있다..,긍정
"걍 시간 때우기용 영화, 이런 영화 흔하잖아",부정
더빙만 없었더도 10점!,부정
"풍운보고정이건에푹빠져봤던영화중,잼낫었당 ㅋ",긍정
제목이 잘못됐고 성인물도 아니며 예술성 높다 물론 재미도 있다,긍정
발레영환데 발레실력이 아쉽네요,부정
"수려한 영상미,애잔한 스토리의 진행,슬픈결말,아름다운 음악",긍정
솔직히 이건 인터스텔라 때문에 망한게 아니다 핵 노잼 이건 어느 영화가 같이 개봉해도 망하는 영화다 인터스텔라 탓하지 마라 ㅡㅡ,부정
하드디스크 용량이 아까운 영화 -_- 받고 있었던 시간은 더 아까운영화,부정
1시간을 3시간처럼 느껴주게 하는 영화....,부정
저런건 사랑이라 할 수 없다. 캐서린 늙었다.,부정
진짜 재밌었다 이동욱에 푹 빠지게 해준 드라마.,긍정
포스터에 웃겨준다고 써놨으면 웃겨줘야 할 거 아냐.. 결말도 뻔하고,부정
아주 지루하고 재미도 없는 그냥 조조 일생의 다큐를 보는 느낌.. 관우가 죽고 나서 조조의 일대기를 그린 영화인데 액션도 없고 조조를 암살 하기 위해 키운 여자를 조조가 사랑하고 죽는다 아주 뻔한 스토리,부정
이따위껄 보면 아무리 스토리가 엉성 해도 배우의 연기력과 외모가 왜 중요한지 깨닭게 되었다,부정
뭐 별반 다를게 없네요.,부정
이계인보면서 화가나네요ㅡㅡ왜캐스팅한건지 어울릴줄모르고 지성격대로 내뱉고버럭대고 저런모습때메 싫어했는데 저양반여전하네,부정
감동적인 내용이었습니다.,긍정
영화로서는 엉망,부정
쥐어짜내는 억지 감동은 이젠 그만.,부정
많은 생각을 하게되는 영화,긍정
발칙해지려는 천둥벌거숭이들의 '폭풍' 성장기.,부정
로보캅 시리즈의 정체성을 잃어버린 3편,부정
진짜 영화 뭐 이래~,부정
그냥 팬을 위한 무비 단지 그것뿐이다,부정
겉만 핥기식 뭔가 자극적이지도 않고 그렇다고 웃기지도 않은 드라마,부정
개인적으로 6.75짜리 영화는 아니라고 본다. 밸런스를 위해서 10점 준다.,긍정
실화라서 놀랍지만 영화는 좀 지루하고 쉽게 흘러감.,부정
보는 이를 부끄럽게 만드는 황당한 시츄에이션들,부정
엑소어빠들은안나오나보네ㅋㅋㅋㅋ샤이니보러가야것드아ㅋㅋ,긍정
ㅇ,긍정
B급영화인거아는데 오줌싸는거랑 언어성드립등등저질이다.,부정
군대에서 본 영화 쿡티비 무료영화 볼거 머있나 후임들이랑 쿡티비 뒤지던중 발견한 영화 남자시끼들 모두 재밌게 봤음,긍정
기억나는 건 싸이가 부른 주제가뿐 좋은 주제를 망쳐놨다,부정
달튼이 007을 맡아 약간 어색하지만 액션씬은 굿,긍정
생각보다 괜찮네요 평범함에서이야기가 나름잘흘러가네요 독립영화의대중화,긍정
평점이 왜 이런지 이해가 안 가는데..,긍정
이 영화를 보기 위해 지불한 돈이 아깝다는 생각이 들 정도로 재미가 없다.배우들의 답답한 연기 때문에 중간에 꺼버리고 싶을 충동이 들 정도 - -;;,부정
강우석의 망작 중 하나. 영상미는 열심히 찍은듯 하다,부정
진짜 재밌다 몇번을 돌려보는건지,긍정
역시 로맨틱 코미디와 개인적으로 안 맞는 듯. 유치했음,부정
이런거 원래 안쓰지만.. 정말로 오랜만에 제대로된 영화한편^^,긍정
과격하고 적나라해야지만 메세지를 전달할 수 있는 건 아니다,부정
영상미가 아주 멋진 영화. 스토리는 그냥 그랬지만 영상미가 압도적이었기에 만점드립니다.,긍정
이거 본 나는 목메어..,부정
평점 첨써본다진짜 이건뭐 되도안한,부정
good,긍정
정치와 예능의 핫이슈를 객관적인 시각으로 볼수있는 프로그램!통쾌하기도 하고 재밌음!시사교양과 재미를 고루 갖춘 프로그램!,긍정
흡인력이 있는 영화 충붆시 아름답다,긍정
역시 산드라블록 누님!,긍정
난 재밌었는데... 뭐 어느 정도를 기대들 하시는건지?,긍정
웃는건지 우는건지.....,부정
사이비목사 신도들은 많고 진실한 목사 설교는 듣기 싫어한다,긍정
영화도 재미있지만 ost 완전 예술임.,긍정
영화의 존재가치가 충분하다.,긍정
대체 이 영화가 월드워z보다 낮다는 놈은 어떻게 생겨먹은 놈이냐? 원래 조니뎁이 좋아서 7점정도 주려 했는데 너 때문에 1점준다,부정
전 노래에 만족합니다~~ㅎㅎㅎ,긍정
1빠~ㅋㅋ잼잇으려나? ㅋ,부정
하나도안무서워 이런영화다시는보기싫다,부정
그냥 말이필요없다 최고의 명작 당시엔 너무재밋엇는데 ㅠㅠㅠㅠㅠㅠㅠ,긍정
1점도 아까운영화다. 이걸 공군이 보면 얼마나 빡칠까 ㅋㅋ 블랙이글스는 세계에서도 인정받는 팀인데. 그리고 연평해전이 생각나네. 미개하고 무능한 간부덕에 애꿎은 병사만죽는 영화,부정
차세대 연기돌로 클거같음...와우 연기 진짜 잘하네요~마지막엔 정말 와~! 하고 깜짝 놀랐습니다.감동이었습니다...,긍정
1편을 능가하는 크리스마스 영화에 진정한 레전드오브레전드!,긍정
데니 드 비토의 직업은 육군사관학교의 영어 교관직이 아니라 그냥 영어학교입니다..,긍정
할 말이 없다. 도대체 뭔 영화인지..,부정
최근 사극중 단연 최고~~!!,긍정
ㅋㅋㅋㅋ지금보니깐좀그렇당ㅠㅠㅠㅠ,부정
기대이상으로 즐거웠던영화. 특히 OST 굿굿,긍정
"깝깝한영화.액션이면 총싸움 해야지 말싸움 액션만 한다, 인상만쓰다 끝",부정
이건뭐ㅋㅋㅋㅋ그냥 허탈하게 웃으라고 만든 영화같네요~,부정
"응? 재밌었는데? 분위기도 좋았고 귀신 연출도 좋았고, 효과음도 좋았고.마지막에 좀 질질 끄는거 빼고는 다 괜찮았어요. 영화 다 보고 온 몸이 땀범벅;;;",긍정
"사실을 말해 주지 않아 1점. 막판 없는 주민 번호라 할때 대반전 서스펜스 공포영화인줄 알았으나, 일말의양심도 없이 이도저도 아니었음.개실망. 주인공들이 첨부터 끝까지 개구라만치는 사기극임.",부정
노잼 시간아깝다 ㅜㅜ 내시간 돌리도,부정
요 정도가지고 미국영화를 물리친다는 것은 한여름밤의 꿈이다.분발하라.,부정
쓰레기다. 이런 영화가 어찌 맨오브스틸 같은 잘 만들어진 영화와 경쟁을 했는지,부정
배우들도 인기없고 내용도 가족이 보기 좋지 않은 내용 너무 재미없음...,부정
이런 영화가 진짠데 ㅜㅜ 대기업의 횡포다!,긍정
감동을 주는 아따맘마~ 엄마가 죽는줄알고 울었는데 ㅋㅋ 비둘기 사람 무섭~,긍정
장나라니까^^,긍정
성룡 특유의 흥겨움과 유쾌함이 없어서 아쉽다,부정
주인공의 감정 비약이 좀 심하다는 느낌이다. 음악이나 연기는 훌륭했다.,부정
가나다라마바사아자차카,긍정
진짜 본 애니중에 제일 재밌어요 !!!!!!!!!,긍정
처음 본 사람은 이해가 어려움.여기 나오는 악역들 코난이 원래 알고 있던 사람으로 보이는데 전에 어떻게 안건지 궁금함,부정
뭐여 개그여?,부정
캐릭터목소리가 자동적으로 1점주게 만드네.미쳤냐 왜 개그맨쓰냐 제발성우써라 귀여운 캐릭터가 아저씨아줌마목소리 내서 깜놀,부정
최고 아이가? 알파치노가 아니면 누가 주연하리!,긍정
"만점줄래요..임청하,장국영의 마지막장면 눈물 ㅠ.ㅡ",긍정
영화즐함,부정
단순고어물에 불과,부정
역시 감독님의 작품은 좋네요..강추합니다,긍정
중간까지 아빠 죽이고싶었다,긍정
코드명 A부터 차근차근 만드는게 날듯...,부정
내가 바로 전설의 골프채 쟈니다!!,긍정
미친레오의 연기력 정말 잘봤습니다,긍정
"내 인생 최고의 영화 드림웍스가 이런 2D명작 애니를 다시 만들었으면...3D도 좋지만 이집트왕자1,2, 스피릿 등 내 인생 최고의 영화들은 모두 드림웍스에서 만든 2D애니메이션임. 음악도 영상도 연출도 모두 최고",긍정
엉성한 스토리에 너무 지루함.. 유승호때문에 그나마 평점줌,부정
너무재미었음,긍정
내인생 최고의 영화 존경합니다 양익준감독님,긍정
"잔인할 뿐, 산만하고 의미도 없다. 도대체 왜 만들었는지 모르겠다. 최악의 리메이크.",부정
영화가 장난이냐 1점도 아깝다 일상적인 영화? 아나 웃기네 내 영화표좀 돌려줄래? 돈아까움을 영화보면서 처음느끼네,부정
가슴 수술한티가 200m앞에서도 알겠다,부정
어시작했다! 후반엔 괜찮겠지.. 아니야 끝날때쯤이면 나올거야..음? 이게끝난거야?,부정
그냥최악한놈이 2자매사랑하는내용 우리나라정서에 어긋남남자최고의 바람둥이내용아이돌 그냥 노래만부르길.,부정
나역쉬 달콤다음으로 수작으로 꼽는작품이다 내기준은 이렇다 오래도록 남는 의문..도대체왜..;심정상 이해는 가지만 왜..나였다면 어떤선택을 했을까..,긍정
며느리와시어머니부분이정말리얼해서우리엄마보는줄알았어요ㅋㅋ드라마가실제적이여서인간다움이느껴져요,긍정
꿀잼 영상미가 좋음 재밋어요,긍정
무섭지도 않고 뭐지 이건?! 제목이랑 전혀 상관없잖아!! 아까운 내 시간 돌리도ㅠㅠ,부정
지금은썩었지만어릴적본페넬로페이뻣다,긍정
뭔가 두서도 없이 극중 인물들만 소란을 떨뿐 보는 관객은 어리둥절 지루하기만 하다.,부정
평점이 너무 낮네요. 이 영화 나름 괜찮았습니다.,긍정
이걸 끝까지 본 내가 대단하다 헐~ 1점도 아까움,부정
나는 좋았다 노라애프론이니까!!!,긍정
마지막 권총난사씬은 이 영화 최대의 하이라이트,긍정
참나 어린아이눈으로 세상을 본다?? 네가 어린아이가 아닌데 어떻게?,부정
"로봇은 그냥 애가 상상하면서 히죽대는거고, 실상은 그냥 전쟁통에 애가 현실도피",부정
야하지도 않고 특이하지도 않고 재미도 없고 쓰리고,부정
대작이네/...,부정
CG는 훌륭했습니다!,부정
연기력.......,부정
11회 PIFF에서의 신선한 충격! 국내 개봉하면 꼭 보시길...,긍정
옛날초딩시절 집에 비디오로 소장하고있었던거라서 접했던 흥미로운영화... 조지오브정글과함께 추억이느껴지는 영화라서 좋았다. 생각날때마다 이상하게 포근해지는느낌이다,긍정
진부한 이야기가 지루하게 전개되는군,부정
정준하 저건 출연료 도둑!!!,긍정
"근데 할리우드에서 신인인데 진짜 출연진 ㅎㄷㄷ하네 캐리비안의해적,슈퍼맨나왔던 사람들이 장동건 서브 ㅋㅋㅋㅋㅋㅋ",부정
실화기반이라 그런지 한편의 다큐멘터리를 보는 듯...,긍정
존니재미있다,긍정
이거 동생통해서봣는데잼던대 ^^,긍정
정말...다운받아서 봤는데..감동적이었습니다..훌쩍..저의 개인생각으로는 ㅜ_ㅜ,긍정
나오미왓츠의 싱크로율,긍정
쓰레기는 쓰레기통으로 1점 갑니다.~~ 저 뒤로 밀려나기를.,부정
위기 또 위기.. 그리고 극복 똑 같은 스토리 전개에 짜증난다. 마음 편하게 볼 수없고 스트레스만 싸이고 짜증나서 다른 드라마로 갈아턴다.,부정
엄청난 영화임,긍정
다시봐도 쩐다 긴장감 ?!,긍정
정말재미잇음..ㅋㅋ,긍정
"진짜 허무하게 끝나네, 뭐라 할말이 없다 ㅡㅡ",부정
이 영화 보는내내 불편했다,부정
엔-우-? 가 계속떠오름ㅎ,긍정
호기심으로라도 보지 말지어다!!!!,부정
예상하지못한 반전이 아니였음에도 불구하고마지막장면에서 눈을뗄수가없었다음악 장소 연기 표정 연출까지 모든게 완벽 그자체,긍정
